sample_id,gt_label_int,gt_label_name,origin,louvain_cluster
6957,639,maillot,imagenet_sketch,481
6958,639,maillot,imagenet_sketch,464
6959,639,maillot,imagenet_sketch,695
6960,639,maillot,imagenet_sketch,672
6961,639,maillot,imagenet,771
6962,639,maillot,imagenet,771
6963,639,maillot,imagenet_sketch,481
6964,639,maillot,imagenet_sketch,481
6965,639,maillot,imagenet,479
6966,416,balance_beam,imagenet,58
6967,639,maillot,imagenet,479
6968,640,manhole_cover,imagenet_sketch,261
6969,640,manhole_cover,imagenet_sketch,185
6970,640,manhole_cover,imagenet_sketch,261
6971,640,manhole_cover,imagenet_sketch,185
6972,640,manhole_cover,imagenet,696
6973,641,maraca,imagenet,242
6974,641,maraca,imagenet,785
6975,641,maraca,imagenet,675
6976,641,maraca,imagenet,632
6977,641,maraca,imagenet,632
6978,642,marimba,imagenet,693
6979,643,mask,imagenet,341
6980,643,mask,imagenet,234
6981,643,mask,imagenet,693
6982,643,mask,imagenet,590
6983,643,mask,imagenet,712
6984,643,mask,imagenet,234
6985,643,mask,imagenet,311
6986,643,mask,imagenet_a,512
6987,644,matchstick,imagenet_sketch,707
6988,644,matchstick,imagenet_sketch,794
6989,644,matchstick,imagenet_sketch,707
6990,646,maze,imagenet,113
6991,646,maze,imagenet,113
6992,646,maze,imagenet,113
6993,646,maze,imagenet,113
6994,646,maze,imagenet,28
6995,646,maze,imagenet,561
6996,646,maze,imagenet,768
6997,646,maze,imagenet,704
6998,646,maze,imagenet,113
6999,646,maze,imagenet,113
7000,646,maze,imagenet,113
7001,647,measuring_cup,objectnet,32
7002,647,measuring_cup,objectnet,629
7003,647,measuring_cup,objectnet,7
7004,647,measuring_cup,objectnet,487
7005,647,measuring_cup,objectnet,763
7006,647,measuring_cup,objectnet,623
7007,647,measuring_cup,imagenet,803
7008,647,measuring_cup,imagenet,117
7009,648,medicine_chest,imagenet,680
7010,648,medicine_chest,imagenet,680
7011,648,medicine_chest,imagenet,680
7012,648,medicine_chest,imagenet,419
7013,648,medicine_chest,imagenet,680
7014,648,medicine_chest,imagenet,600
7015,648,medicine_chest,imagenet,680
7016,648,medicine_chest,imagenet,680
7017,648,medicine_chest,imagenet,680
7018,649,megalith,imagenet,280
7019,649,megalith,imagenet,118
7020,649,megalith,imagenet,716
7021,649,megalith,imagenet,280
7022,649,megalith,imagenet,111
7023,650,microphone,imagenet,589
7024,650,microphone,imagenet,589
7025,650,microphone,imagenet,589
7026,651,microwave,objectnet,604
7027,651,microwave,objectnet,702
7028,651,microwave,objectnet,615
7029,651,microwave,imagenet,106
7030,651,microwave,imagenet,101
7031,652,military_uniform,imagenet,661
7032,653,milk_can,imagenet,717
7033,653,milk_can,imagenet,715
7034,653,milk_can,imagenet,124
7035,653,milk_can,imagenet,717
7036,653,milk_can,imagenet,110
7037,653,milk_can,imagenet,151
7038,653,milk_can,imagenet,791
7039,653,milk_can,imagenet,188
7040,653,milk_can,imagenet,717
7041,653,milk_can,imagenet,717
7042,653,milk_can,imagenet,715
7043,653,milk_can,imagenet,188
7044,653,milk_can,imagenet_sketch,650
7045,653,milk_can,imagenet_sketch,650
7046,653,milk_can,imagenet,717
7047,653,milk_can,imagenet,717
7048,653,milk_can,imagenet,715
7049,654,minibus,imagenet_sketch,65
7050,655,miniskirt,imagenet_sketch,640
7051,655,miniskirt,imagenet_sketch,640
7052,656,minivan,imagenet_sketch,184
7053,656,minivan,imagenet_sketch,650
7054,656,minivan,imagenet_sketch,184
7055,658,mitten,objectnet,223
7056,658,mitten,objectnet,631
7057,658,mitten,objectnet,123
7058,658,mitten,objectnet,797
7059,658,mitten,objectnet,220
7060,658,mitten,objectnet,31
7061,658,mitten,imagenet,661
7062,658,mitten,imagenet_r,3
7063,658,mitten,imagenet_a,731
7064,658,mitten,imagenet_a,435
7065,658,mitten,imagenet_sketch,521
7066,659,mixing_bowl,imagenet,632
7067,659,mixing_bowl,imagenet,632
7068,659,mixing_bowl,imagenet,747
7069,659,mixing_bowl,imagenet,632
7070,659,mixing_bowl,objectnet,154
7071,659,mixing_bowl,objectnet,703
7072,659,mixing_bowl,objectnet,491
7073,659,mixing_bowl,objectnet,493
7074,659,mixing_bowl,objectnet,514
7075,659,mixing_bowl,objectnet,561
7076,659,mixing_bowl,objectnet,159
7077,659,mixing_bowl,objectnet,10
7078,659,mixing_bowl,objectnet,220
7079,659,mixing_bowl,objectnet,594
7080,659,mixing_bowl,objectnet,602
7081,659,mixing_bowl,objectnet,594
7082,659,mixing_bowl,objectnet,765
7083,659,mixing_bowl,objectnet,655
7084,659,mixing_bowl,objectnet,351
7085,659,mixing_bowl,objectnet,454
7086,659,mixing_bowl,objectnet,37
7087,659,mixing_bowl,objectnet,32
7088,659,mixing_bowl,objectnet,37
7089,659,mixing_bowl,objectnet,606
7090,659,mixing_bowl,objectnet,154
7091,659,mixing_bowl,objectnet,702
7092,659,mixing_bowl,objectnet,629
7093,659,mixing_bowl,objectnet,594
7094,659,mixing_bowl,objectnet,493
7095,659,mixing_bowl,objectnet,604
7096,659,mixing_bowl,objectnet,154
7097,659,mixing_bowl,objectnet,633
7098,659,mixing_bowl,objectnet,795
7099,659,mixing_bowl,objectnet,217
7100,659,mixing_bowl,objectnet,615
7101,659,mixing_bowl,objectnet,32
7102,659,mixing_bowl,objectnet,493
7103,659,mixing_bowl,objectnet,630
7104,659,mixing_bowl,objectnet,604
7105,659,mixing_bowl,objectnet,275
7106,659,mixing_bowl,objectnet,154
7107,659,mixing_bowl,objectnet,298
7108,659,mixing_bowl,objectnet,606
7109,659,mixing_bowl,objectnet,620
7110,659,mixing_bowl,objectnet,602
7111,659,mixing_bowl,objectnet,606
7112,659,mixing_bowl,objectnet,701
7113,659,mixing_bowl,objectnet,94
7114,659,mixing_bowl,objectnet,606
7115,659,mixing_bowl,objectnet,797
7116,659,mixing_bowl,objectnet,602
7117,659,mixing_bowl,objectnet,629
7118,659,mixing_bowl,objectnet,739
7119,659,mixing_bowl,objectnet,765
7120,659,mixing_bowl,imagenet,747
7121,659,mixing_bowl,imagenet,731
7122,659,mixing_bowl,imagenet,747
7123,659,mixing_bowl,imagenet,747
7124,659,mixing_bowl,imagenet,747
7125,659,mixing_bowl,imagenet,632
7126,659,mixing_bowl,imagenet,212
7127,659,mixing_bowl,imagenet,747
7128,659,mixing_bowl,imagenet_sketch,320
7129,659,mixing_bowl,imagenet_sketch,297
7130,659,mixing_bowl,imagenet_sketch,520
7131,659,mixing_bowl,imagenet_sketch,520
7132,659,mixing_bowl,imagenet_sketch,520
7133,660,mobile_home,imagenet,591
7134,660,mobile_home,imagenet,494
7135,660,mobile_home,imagenet_sketch,650
7136,660,mobile_home,imagenet_sketch,495
7137,660,mobile_home,imagenet_sketch,650
7138,662,modem,imagenet,2
7139,662,modem,imagenet,627
7140,662,modem,imagenet,753
7141,662,modem,imagenet,380
7142,662,modem,imagenet,694
7143,663,monastery,imagenet,358
7144,663,monastery,imagenet,501
7145,663,monastery,imagenet,358
7146,663,monastery,imagenet,358
7147,663,monastery,imagenet,358
7148,663,monastery,imagenet,358
7149,663,monastery,imagenet,501
7150,663,monastery,imagenet,358
7151,663,monastery,imagenet,358
7152,663,monastery,imagenet,503
7153,663,monastery,imagenet,358
7154,663,monastery,imagenet,358
7155,663,monastery,imagenet,501
7156,663,monastery,imagenet,358
7157,663,monastery,imagenet,358
7158,663,monastery,imagenet_sketch,495
7159,663,monastery,imagenet_sketch,714
7160,663,monastery,imagenet_sketch,495
7161,663,monastery,imagenet_sketch,318
7162,663,monastery,imagenet_sketch,803
7163,663,monastery,imagenet_sketch,494
7164,663,monastery,imagenet_sketch,573
7165,664,monitor,imagenet,504
7166,664,monitor,objectnet,405
7167,664,monitor,objectnet,601
7168,664,monitor,objectnet,563
7169,664,monitor,imagenet,504
7170,664,monitor,imagenet,54
7171,664,monitor,imagenet,212
7172,664,monitor,imagenet,504
7173,664,monitor,imagenet_sketch,505
7174,664,monitor,imagenet_sketch,36
7175,664,monitor,imagenet_sketch,505
7176,664,monitor,imagenet_sketch,53
7177,666,mortar,imagenet,511
7178,666,mortar,imagenet,636
7179,666,mortar,imagenet,112
7180,666,mortar,imagenet,636
7181,667,mortarboard,imagenet,354
7182,667,mortarboard,imagenet,354
7183,667,mortarboard,imagenet_sketch,506
7184,669,mosquito_net,imagenet_sketch,509
7185,669,mosquito_net,imagenet_sketch,509
7186,669,mosquito_net,imagenet_sketch,695
7187,669,mosquito_net,imagenet_sketch,509
7188,669,mosquito_net,imagenet_sketch,509
7189,669,mosquito_net,imagenet_sketch,509
7190,670,motor_scooter,imagenet,346
7191,670,motor_scooter,imagenet,268
7192,670,motor_scooter,imagenet,268
7193,670,motor_scooter,imagenet,268
7194,670,motor_scooter,imagenet,346
7195,670,motor_scooter,imagenet,346
7196,670,motor_scooter,imagenet,346
7197,670,motor_scooter,imagenet,346
7198,670,motor_scooter,imagenet,346
7199,670,motor_scooter,imagenet,346
7200,670,motor_scooter,imagenet,346
7201,670,motor_scooter,imagenet,346
7202,670,motor_scooter,imagenet,268
7203,670,motor_scooter,imagenet_sketch,775
7204,670,motor_scooter,imagenet_sketch,250
7205,670,motor_scooter,imagenet_sketch,775
7206,670,motor_scooter,imagenet_sketch,775
7207,670,motor_scooter,imagenet_sketch,775
7208,673,mouse,imagenet,88
7209,673,mouse,imagenet,230
7210,673,mouse,imagenet_sketch,175
7211,673,mouse,imagenet_sketch,175
7212,673,mouse,imagenet_sketch,175
7213,673,mouse,imagenet_sketch,175
7214,674,mousetrap,imagenet,557
7215,674,mousetrap,imagenet,557
7216,674,mousetrap,imagenet,2
7217,674,mousetrap,imagenet,557
7218,674,mousetrap,imagenet,132
7219,674,mousetrap,imagenet,591
7220,674,mousetrap,imagenet,557
7221,674,mousetrap,imagenet,2
7222,674,mousetrap,imagenet_sketch,509
7223,674,mousetrap,imagenet_sketch,509
7224,674,mousetrap,imagenet_sketch,794
7225,674,mousetrap,imagenet_sketch,794
7226,674,mousetrap,imagenet_sketch,509
7227,675,moving_van,imagenet,543
7228,675,moving_van,imagenet,2
7229,675,moving_van,imagenet,249
7230,675,moving_van,imagenet,543
7231,675,moving_van,imagenet,543
7232,675,moving_van,imagenet_sketch,87
7233,675,moving_van,imagenet_sketch,245
7234,675,moving_van,imagenet_sketch,6
7235,675,moving_van,imagenet_sketch,245
7236,675,moving_van,imagenet_sketch,58
7237,675,moving_van,imagenet_sketch,58
7238,675,moving_van,imagenet_sketch,58
7239,675,moving_van,imagenet_sketch,412
7240,676,muzzle,imagenet,418
7241,676,muzzle,imagenet,418
7242,676,muzzle,imagenet,418
7243,676,muzzle,imagenet,418
7244,676,muzzle,imagenet,418
7245,676,muzzle,imagenet,418
7246,676,muzzle,imagenet,418
7247,676,muzzle,imagenet,418
7248,676,muzzle,imagenet,144
7249,676,muzzle,imagenet,418
7250,676,muzzle,imagenet,418
7251,676,muzzle,imagenet_sketch,512
7252,676,muzzle,imagenet_sketch,512
7253,676,muzzle,imagenet_sketch,512
7254,677,nail,imagenet,175
7255,677,nail,imagenet,110
7256,488,chain,imagenet,110
7257,677,nail,imagenet,213
7258,677,nail,imagenet,249
7259,677,nail,imagenet,511
7260,677,nail,imagenet_sketch,653
7261,678,neck_brace,imagenet,35
7262,678,neck_brace,imagenet,342
7263,678,neck_brace,imagenet,35
7264,678,neck_brace,imagenet_sketch,179
7265,678,neck_brace,imagenet_sketch,293
7266,680,nipple,imagenet,517
7267,680,nipple,imagenet,517
7268,680,nipple,imagenet,686
7269,680,nipple,imagenet,167
7270,680,nipple,imagenet,517
7271,680,nipple,imagenet,517
7272,680,nipple,imagenet,518
7273,680,nipple,imagenet,750
7274,680,nipple,imagenet,517
7275,680,nipple,imagenet,517
7276,680,nipple,imagenet,60
7277,680,nipple,imagenet,517
7278,680,nipple,imagenet,686
7279,680,nipple,imagenet,762
7280,680,nipple,imagenet,47
7281,680,nipple,imagenet,517
7282,680,nipple,imagenet,187
7283,680,nipple,imagenet,517
7284,680,nipple,imagenet,517
7285,680,nipple,imagenet,750
7286,680,nipple,imagenet,517
7287,680,nipple,imagenet,517
7288,680,nipple,imagenet,762
7289,680,nipple,imagenet,167
7290,680,nipple,imagenet,517
7291,680,nipple,imagenet,517
7292,680,nipple,imagenet,517
7293,680,nipple,imagenet,294
7294,680,nipple,imagenet,750
7295,680,nipple,imagenet,675
7296,680,nipple,imagenet,517
7297,680,nipple,imagenet,517
7298,680,nipple,imagenet,375
7299,680,nipple,imagenet,517
7300,680,nipple,imagenet,517
7301,680,nipple,imagenet,685
7302,680,nipple,imagenet,167
7303,680,nipple,imagenet,63
7304,680,nipple,imagenet,517
7305,680,nipple,imagenet,517
7306,680,nipple,imagenet,518
7307,680,nipple,imagenet,750
7308,680,nipple,imagenet,63
7309,680,nipple,imagenet,63
7310,680,nipple,imagenet,762
7311,680,nipple,imagenet,375
7312,680,nipple,imagenet,47
7313,680,nipple,imagenet,517
7314,680,nipple,imagenet,517
7315,680,nipple,imagenet,518
7316,680,nipple,imagenet,750
7317,680,nipple,imagenet,576
7318,680,nipple,imagenet,517
7319,680,nipple,imagenet,60
7320,680,nipple,imagenet,517
7321,680,nipple,imagenet,686
7322,680,nipple,imagenet,375
7323,680,nipple,imagenet,517
7324,680,nipple,imagenet,144
7325,680,nipple,imagenet,347
7326,680,nipple,imagenet,517
7327,680,nipple,imagenet,167
7328,680,nipple,imagenet_sketch,493
7329,680,nipple,imagenet_sketch,311
7330,680,nipple,imagenet_sketch,138
7331,680,nipple,imagenet,63
7332,681,notebook,imagenet,766
7333,681,notebook,imagenet,766
7334,681,notebook,imagenet,53
7335,681,notebook,imagenet,766
7336,681,notebook,imagenet,53
7337,681,notebook,imagenet,766
7338,681,notebook,imagenet,53
7339,681,notebook,imagenet,766
7340,681,notebook,imagenet,766
7341,681,notebook,imagenet,53
7342,681,notebook,imagenet,766
7343,681,notebook,imagenet_sketch,535
7344,681,notebook,imagenet_sketch,627
7345,681,notebook,imagenet_sketch,519
7346,681,notebook,imagenet_sketch,519
7347,681,notebook,imagenet_sketch,519
7348,681,notebook,imagenet_sketch,519
7349,681,notebook,imagenet_sketch,519
7350,681,notebook,imagenet_sketch,260
7351,681,notebook,imagenet_sketch,519
7352,681,notebook,imagenet_sketch,519
7353,681,notebook,imagenet_sketch,519
7354,681,notebook,imagenet_sketch,558
7355,681,notebook,imagenet_sketch,380
7356,681,notebook,imagenet_sketch,519
7357,681,notebook,imagenet_sketch,728
7358,681,notebook,imagenet_sketch,728
7359,681,notebook,imagenet_sketch,519
7360,682,obelisk,imagenet,719
7361,683,oboe,imagenet,113
7362,683,oboe,imagenet_sketch,523
7363,683,oboe,imagenet_sketch,400
7364,683,oboe,imagenet_sketch,523
7365,684,ocarina,imagenet,524
7366,684,ocarina,imagenet,759
7367,684,ocarina,imagenet,526
7368,684,ocarina,imagenet,528
7369,684,ocarina,imagenet,524
7370,684,ocarina,imagenet,348
7371,684,ocarina,imagenet,759
7372,684,ocarina,imagenet,526
7373,684,ocarina,imagenet,528
7374,684,ocarina,imagenet,524
7375,684,ocarina,imagenet,526
7376,684,ocarina,imagenet,524
7377,784,screwdriver,imagenet,527
7378,684,ocarina,imagenet,348
7379,684,ocarina,imagenet,759
7380,684,ocarina,imagenet,526
7381,684,ocarina,imagenet,528
7382,684,ocarina,imagenet,528
7383,684,ocarina,imagenet,524
7384,684,ocarina,imagenet,759
7385,684,ocarina,imagenet,526
7386,684,ocarina,imagenet,528
7387,684,ocarina,imagenet,528
7388,684,ocarina,imagenet,759
7389,684,ocarina,imagenet,524
7390,684,ocarina,imagenet,526
7391,684,ocarina,imagenet,524
7392,684,ocarina,imagenet,759
7393,684,ocarina,imagenet,526
7394,684,ocarina,imagenet,528
7395,684,ocarina,imagenet,528
7396,685,odometer,imagenet,564
7397,685,odometer,imagenet_sketch,529
7398,685,odometer,imagenet_sketch,323
7399,685,odometer,imagenet_sketch,529
7400,685,odometer,imagenet_sketch,529
7401,685,odometer,imagenet_sketch,529
7402,685,odometer,imagenet_sketch,529
7403,685,odometer,imagenet_sketch,245
7404,685,odometer,imagenet_sketch,245
7405,685,odometer,imagenet_sketch,696
7406,688,oscilloscope,imagenet,112
7407,690,oxcart,imagenet_sketch,236
7408,690,oxcart,imagenet_sketch,236
7409,690,oxcart,imagenet_sketch,236
7410,690,oxcart,imagenet_sketch,236
7411,690,oxcart,imagenet_sketch,236
7412,691,oxygen_mask,imagenet_sketch,730
7413,691,oxygen_mask,imagenet_sketch,208
7414,691,oxygen_mask,imagenet_sketch,571
7415,691,oxygen_mask,imagenet_sketch,532
7416,691,oxygen_mask,imagenet_sketch,571
7417,691,oxygen_mask,imagenet_sketch,730
7418,691,oxygen_mask,imagenet_sketch,730
7419,691,oxygen_mask,imagenet_sketch,571
7420,691,oxygen_mask,imagenet_sketch,730
7421,691,oxygen_mask,imagenet_sketch,571
7422,691,oxygen_mask,imagenet_sketch,571
7423,691,oxygen_mask,imagenet_sketch,730
7424,691,oxygen_mask,imagenet_sketch,730
7425,691,oxygen_mask,imagenet_sketch,234
7426,692,packet,imagenet,222
7427,692,packet,imagenet,199
7428,692,packet,imagenet,653
7429,692,packet,imagenet,222
7430,692,packet,imagenet,536
7431,692,packet,imagenet,199
7432,692,packet,imagenet,539
7433,692,packet,imagenet,757
7434,692,packet,imagenet,222
7435,692,packet,imagenet,199
7436,692,packet,imagenet,361
7437,692,packet,imagenet,733
7438,692,packet,imagenet,222
7439,692,packet,imagenet,199
7440,692,packet,imagenet,222
7441,692,packet,imagenet,199
7442,692,packet,imagenet,757
7443,692,packet,imagenet,222
7444,692,packet,imagenet,199
7445,692,packet,imagenet_sketch,802
7446,692,packet,imagenet_sketch,653
7447,692,packet,imagenet_sketch,653
7448,692,packet,imagenet_sketch,24
7449,692,packet,imagenet_sketch,627
7450,692,packet,imagenet_sketch,455
7451,692,packet,imagenet_sketch,802
7452,692,packet,imagenet_sketch,627
7453,692,packet,imagenet_sketch,627
7454,692,packet,imagenet_sketch,794
7455,692,packet,imagenet_sketch,455
7456,692,packet,imagenet_sketch,653
7457,692,packet,imagenet_sketch,802
7458,692,packet,imagenet_sketch,794
7459,692,packet,imagenet_sketch,653
7460,692,packet,imagenet_sketch,773
7461,692,packet,imagenet_sketch,653
7462,692,packet,imagenet_sketch,24
7463,692,packet,imagenet_sketch,455
7464,692,packet,imagenet_sketch,802
7465,692,packet,imagenet_sketch,627
7466,692,packet,imagenet_sketch,794
7467,692,packet,imagenet_sketch,794
7468,692,packet,imagenet_sketch,455
7469,692,packet,imagenet_sketch,653
7470,692,packet,imagenet_sketch,802
7471,692,packet,imagenet_sketch,794
7472,692,packet,imagenet_sketch,653
7473,692,packet,imagenet_sketch,773
7474,692,packet,imagenet_sketch,653
7475,692,packet,imagenet_sketch,794
7476,692,packet,imagenet_sketch,455
7477,692,packet,imagenet_sketch,258
7478,692,packet,imagenet_sketch,653
7479,692,packet,imagenet_sketch,802
7480,692,packet,imagenet_sketch,794
7481,692,packet,imagenet,653
7482,692,packet,imagenet,222
7483,692,packet,imagenet,536
7484,692,packet,imagenet,199
7485,692,packet,imagenet,661
7486,692,packet,imagenet,757
7487,693,paddle,imagenet,202
7488,693,paddle,imagenet,748
7489,693,paddle,imagenet,791
7490,693,paddle,imagenet_sketch,433
7491,693,paddle,imagenet_sketch,433
7492,693,paddle,imagenet_sketch,202
7493,693,paddle,imagenet_sketch,433
7494,693,paddle,imagenet_sketch,433
7495,693,paddle,imagenet_sketch,433
7496,693,paddle,imagenet_sketch,433
7497,693,paddle,imagenet_sketch,521
7498,693,paddle,imagenet_sketch,433
7499,693,paddle,imagenet_sketch,433
7500,693,paddle,imagenet_sketch,202
7501,693,paddle,imagenet_sketch,523
7502,693,paddle,imagenet_sketch,433
7503,693,paddle,imagenet_sketch,245
7504,693,paddle,imagenet_sketch,433
7505,693,paddle,imagenet_sketch,433
7506,693,paddle,imagenet_sketch,202
7507,693,paddle,imagenet_sketch,433
7508,693,paddle,imagenet_sketch,433
7509,693,paddle,imagenet_sketch,433
7510,694,paddlewheel,imagenet,2
7511,694,paddlewheel,imagenet,562
7512,694,paddlewheel,imagenet,88
7513,694,paddlewheel,imagenet,582
7514,695,padlock,objectnet,681
7515,695,padlock,objectnet,617
7516,695,padlock,objectnet,7
7517,695,padlock,objectnet,659
7518,695,padlock,objectnet,764
7519,695,padlock,objectnet,37
7520,695,padlock,objectnet,617
7521,695,padlock,imagenet,26
7522,695,padlock,imagenet,26
7523,695,padlock,imagenet,26
7524,695,padlock,imagenet,26
7525,695,padlock,imagenet,26
7526,695,padlock,imagenet_sketch,65
7527,695,padlock,imagenet,26
7528,696,paintbrush,objectnet,285
7529,696,paintbrush,objectnet,122
7530,696,paintbrush,objectnet,607
7531,696,paintbrush,objectnet,578
7532,696,paintbrush,objectnet,122
7533,696,paintbrush,objectnet,531
7534,696,paintbrush,objectnet,629
7535,696,paintbrush,objectnet,514
7536,696,paintbrush,imagenet,341
7537,696,paintbrush,imagenet,550
7538,696,paintbrush,imagenet,373
7539,696,paintbrush,imagenet,736
7540,696,paintbrush,imagenet,590
7541,841,sweatshirt,imagenet,475
7542,841,sweatshirt,imagenet,475
